id,session_id,problem_id,confidence,challenge,ai_predicted_confidence,ai_predicted_challenge,phase,knowledge_component,description_main,description_sub,human_gap,ai_gap,gap_difference
76e17c3f-046b-4c79-8954-a380e852608b,d10fe433-ad4b-4d36-9527-e798fca46088,8-1-(5),3,5,3,4,final_check,行列演算と逆行列,"$A=\begin{bmatrix}a&b\\ c&d\end{bmatrix}, \tilde{A}=\begin{bmatrix}d&-b\\ -c&a\end{bmatrix}, B=\begin{bmatrix}e&f\\ g&h\end{bmatrix}$ とする。",$|A|\neq 0$ と $A$ が正則であることは同値であることを示せ。,-2,-1,1
76a292c1-e619-4b3f-b45d-21bc4f4cc76d,d10fe433-ad4b-4d36-9527-e798fca46088,8-2-(1),3,5,5,2,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}e^x&-1\\ 0&e^y\end{bmatrix}$,-2,3,5
119f049f-4e9b-475d-8f2b-051969575672,d10fe433-ad4b-4d36-9527-e798fca46088,4-Rep-2,5,4,4,4,final_check,行列演算と逆行列,次の行列の階数を求めよ。($a$ の値に応じて場合分けせよ),$\begin{bmatrix}a&2a+2&5\\ a+3&a^2&2\\ -1&1&1\end{bmatrix}$,1,0,1
169238d5-e5c7-4ab3-9c27-e934031add60,e336552f-573e-4089-a583-a28b41582800,8-4-(1),5,1,5,4,final_check,行列演算と逆行列,"$A=\begin{bmatrix}1&1&0\\ 2&3&-2\\ 3&4&-3\end{bmatrix}, B=\begin{bmatrix}0&-1&2\\ 1&0&-3\\ -2&3&0\end{bmatrix}$ に対して以下の問いに答えよ。",$AX=B$ を満たす3次正方行列 $X$ を求めよ。,4,1,3
5b9fda79-358d-474c-8297-df2be5724f74,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,8-2-(2),5,2,4,3,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}\lambda&-1\\ 1&\lambda-2\end{bmatrix}$,3,1,2
1641e606-742b-4471-909f-1fd350c03e42,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,2-7-(1),3,4,3,4,final_check,行列演算と逆行列,"次を満たす2次正方行列 $P, Q_\theta, R_\theta$ を定めよ。","点 $(x,y)$ を $x$ 軸に関して対称移動した点を $(x',y')$ とするとき、2点の関係を $\begin{bmatrix}x'\\ y'\end{bmatrix}=P\begin{bmatrix}x\\ y\end{bmatrix}$ の形に書き表せ。",-1,-1,0
a1750a2c-bc94-432c-b036-e649ed9038fd,c5db9b36-6a6b-40c5-8645-b17a87eb83f1,8-2-(3),5,2,5,3,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}2&1&3\\ 3&2&5\\ 1&2&3\end{bmatrix}$,3,2,1
5e9deac1-b600-46a2-86a8-9258264a6554,e336552f-573e-4089-a583-a28b41582800,8-(19),1,6,2,5,final_check,行列演算と逆行列,行列 $A=\begin{bmatrix}1&3&1\\ 2&5&2\\ 3&4&0\end{bmatrix}$ について、$\tilde{A}$ をその余因子行列とする。,$A\tilde{A}$ を求めよ。,-5,-3,2
abeb7f51-6316-4686-8734-72d86bc5b8f6,d10fe433-ad4b-4d36-9527-e798fca46088,2-4-(1),6,1,6,1,final_check,行列演算と逆行列,"$A=\begin{bmatrix}2&-1&1\\ 1&0&-1\end{bmatrix}, B=\begin{bmatrix}-2&1&2\\ 2&3&1\end{bmatrix}, C=\begin{bmatrix}2&-1&0\\ -3&0&2\\ 0&1&4\end{bmatrix}$ のとき、次の行列を求めよ。",$2A-3B$,5,5,0
35a6f965-e5d6-45c6-a394-1aee2841b425,d10fe433-ad4b-4d36-9527-e798fca46088,2-4-(2),5,2,6,1,final_check,行列演算と逆行列,"$A=\begin{bmatrix}2&-1&1\\ 1&0&-1\end{bmatrix}, B=\begin{bmatrix}-2&1&2\\ 2&3&1\end{bmatrix}, C=\begin{bmatrix}2&-1&0\\ -3&0&2\\ 0&1&4\end{bmatrix}$ のとき、次の行列を求めよ。",$2X+3A=B$ を満たす行列 $X$,3,5,2
14eeb7a0-3ee4-4eb4-97e8-79921f7ee58d,d10fe433-ad4b-4d36-9527-e798fca46088,2-6-(1),4,2,6,1,final_check,行列演算と逆行列,2次正則行列の逆行列の公式を用いて、次の問いに答えよ。,次の行列の逆行列を求めよ。\n$\begin{bmatrix}\cos\theta&\sin\theta\\ \sin\theta&-\cos\theta\end{bmatrix}$,2,5,3
f2c47d0d-70a0-48a1-ab87-7c3eed93b87c,d10fe433-ad4b-4d36-9527-e798fca46088,2-7-(1),2,4,6,1,final_check,行列演算と逆行列,"次を満たす2次正方行列 $P, Q_\theta, R_\theta$ を定めよ。","点 $(x,y)$ を $x$ 軸に関して対称移動した点を $(x',y')$ とするとき、2点の関係を $\begin{bmatrix}x'\\ y'\end{bmatrix}=P\begin{bmatrix}x\\ y\end{bmatrix}$ の形に書き表せ。",-2,5,7
588a6dac-12b1-4f82-95b8-1b121a4a39cd,d10fe433-ad4b-4d36-9527-e798fca46088,8-2-(2),3,4,5,2,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}\lambda&-1\\ 1&\lambda-2\end{bmatrix}$,-1,3,4
6a1b8f41-b600-415f-a1ee-6cac2efffe3f,d10fe433-ad4b-4d36-9527-e798fca46088,8-2-(3),5,2,5,3,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}2&1&3\\ 3&2&5\\ 1&2&3\end{bmatrix}$,3,2,1
6911a201-891a-4bac-b681-dc0d71baba8c,d10fe433-ad4b-4d36-9527-e798fca46088,8-2-(4),5,2,5,3,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}1&1&-2\\ 3&2&-4\\ -2&0&2\end{bmatrix}$,3,2,1
5d98f0f6-31f0-4d09-9f51-4e488de91938,d10fe433-ad4b-4d36-9527-e798fca46088,8-6-(1),3,4,5,2,final_check,行列演算と逆行列,正方行列 $A$ が $^tAA=E$ を満たすとき $A$ を直交行列という。以下の行列について答えよ。,$P=\begin{bmatrix}\cos\theta&-\sin\theta\\ \sin\theta&\cos\theta\end{bmatrix}$ は直交行列であることを示せ。さらに、$P$ の逆行列を求めよ。,-1,3,4
bcdb29fd-63c9-4e48-b9fa-f92df9e4c097,d10fe433-ad4b-4d36-9527-e798fca46088,8-6-(2),2,5,4,4,final_check,行列演算と逆行列,正方行列 $A$ が $^tAA=E$ を満たすとき $A$ を直交行列という。以下の行列について答えよ。,$Q=\begin{bmatrix}\sin\theta\cos\varphi&\cos\theta\cos\varphi&-\sin\varphi\\ \sin\theta\sin\varphi&\cos\theta\sin\varphi&\cos\varphi\\ \cos\theta&-\sin\theta&0\end{bmatrix}$ は直交行列であることを示せ。さらに、$Q$ の逆行列を求めよ。,-3,0,3
2d747a48-019b-4af6-8d7c-4318370df7c5,d10fe433-ad4b-4d36-9527-e798fca46088,8-Rep-1-(ii),4,2,5,3,final_check,行列演算と逆行列,$A=\begin{bmatrix}2&k&4\\ 1&1&-1\\ 4&2&1\end{bmatrix}$ とする。,$k=-1$ のとき、$A$ の逆行列 $A^{-1}$ を求めよ。,2,2,0
eb69f7d0-c568-4b3f-8dea-cb63dd0b0f84,d10fe433-ad4b-4d36-9527-e798fca46088,10-2-(2),2,4,3,3,final_check,行列演算と逆行列,$n$ 次正方行列 $A$ の余因子行列を $\tilde{A}$、$n$ 次単位行列を $E$ とする。,$|\tilde{A}|$ を $|A|$ を用いて表せ。,-2,0,2
8839eac1-e2d9-44e2-91a9-21c57c8c7e7a,d10fe433-ad4b-4d36-9527-e798fca46088,10-6-(1),2,4,4,4,final_check,行列演算と逆行列,次の行列 $A$ の余因子行列 $\tilde{A}$ を求め、さらに $A$ が正則である場合には $A^{-1}$ を求めよ。\n$A=\begin{bmatrix}0&1&1\\ 1&0&1\\ 1&1&0\end{bmatrix}$,$\tilde{A}$ を求めよ。また $A^{-1}$ を求めよ。,-2,0,2
ec1dc31a-b929-46b5-8b10-4c94d192604d,d10fe433-ad4b-4d36-9527-e798fca46088,10-Rep-1-(ii),2,5,4,4,final_check,行列演算と逆行列,"次の2つの行列 $A, B$ を考える。\n$A=\begin{bmatrix}1&0&-1&1\\ 2&1&0&1\\ 1&1&-1&0\\ 0&3&2&1\end{bmatrix}, B=\begin{bmatrix}4&-4&-3&9\\ 3&-1&-4&5\\ 8&5&-8&-9\\ 3&0&4&8\end{bmatrix}$","$A$ の余因子行列の $(4,1)$ 成分を求めよ。さらにそれを用いて、$A^{-1}$ の $(4,1)$ 成分を求めよ。",-3,0,3
0d4d0141-3833-44e8-a712-f43d4234d26e,d10fe433-ad4b-4d36-9527-e798fca46088,6-(14),5,2,5,3,final_check,行列演算と逆行列,"$A=\begin{bmatrix}1&-2\\ -2&3\end{bmatrix}, B=\begin{bmatrix}1&-2\\ 1&-1\end{bmatrix}, M=\begin{bmatrix}A&B\end{bmatrix}$ について、次の問いに答えよ。",$AXA=B$ を満たす行列 $X$ を求めよ。,3,2,1
8c17644a-81d0-49d3-8226-6dbb82c13933,d10fe433-ad4b-4d36-9527-e798fca46088,7-(15),3,4,4,4,final_check,行列演算と逆行列,"$a_1=\begin{bmatrix}1\\ 0\\ 2\\ 3\end{bmatrix}, a_2=\begin{bmatrix}1\\ 1\\ -2\\ 2\end{bmatrix}, a_3=\begin{bmatrix}3\\ 2\\ 1\\ 0\end{bmatrix}, b=\begin{bmatrix}1\\ 1\\ 4\\ k\end{bmatrix}$ について、次の問いに答えよ。","$b=c_1a_1+c_2a_2+c_3a_3$ を満たす実数 $c_1,c_2,c_3$ が存在するための $k$ の条件を求めよ。",-1,0,1
57c28683-8c11-4807-a0d7-ea29da6ae8b7,d10fe433-ad4b-4d36-9527-e798fca46088,6-(12),2,4,4,3,final_check,行列演算と逆行列,行列 $\begin{bmatrix}2&1&1\\ 1&-2&0\\ 1&2&1\end{bmatrix}$ について、次の問いに答えよ。,逆行列の第3列ベクトルを求めよ。,-2,1,3
e21ad83e-edf4-4508-93a5-073cbe19886f,d10fe433-ad4b-4d36-9527-e798fca46088,8-(18),2,5,5,2,final_check,行列演算と逆行列,行列 $A=\begin{bmatrix}1&3&1\\ 2&5&2\\ 3&4&0\end{bmatrix}$ について、$\tilde{A}$ をその余因子行列とする。,$\tilde{A}$ の第3列ベクトルを求めよ。,-3,3,6
4558d8e4-f914-4dba-b824-1989fe88a316,d10fe433-ad4b-4d36-9527-e798fca46088,8-(19),2,5,4,3,final_check,行列演算と逆行列,行列 $A=\begin{bmatrix}1&3&1\\ 2&5&2\\ 3&4&0\end{bmatrix}$ について、$\tilde{A}$ をその余因子行列とする。,$A\tilde{A}$ を求めよ。,-3,1,4
e78f0cca-9a13-4f1e-b507-6044d99ad8c8,d10fe433-ad4b-4d36-9527-e798fca46088,8-2-(5),2,4,4,4,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}0&0&1&0\\ 0&-1&0&0\\ -1&0&2&0\\ 0&1&-1&1\end{bmatrix}$,-2,0,2
44ce8f74-13b0-49ce-9a75-814c5743e8ef,d10fe433-ad4b-4d36-9527-e798fca46088,8-4-(2),5,2,4,4,final_check,行列演算と逆行列,"$A=\begin{bmatrix}1&1&0\\ 2&3&-2\\ 3&4&-3\end{bmatrix}, B=\begin{bmatrix}0&-1&2\\ 1&0&-3\\ -2&3&0\end{bmatrix}$ に対して以下の問いに答えよ。",$YA=B$ を満たす3次正方行列 $Y$ を求めよ。,3,0,3
7842a94d-c2c5-4b4a-b3fd-2cc99660aa0a,41e00e5a-dca8-44a0-835d-2bf183713f85,2-7-(3),1,4,4,3,final_check,行列演算と逆行列,"次を満たす2次正方行列 $P, Q_\theta, R_\theta$ を定めよ。","原点の周りに角 $\theta$ だけ回転移動した直線を $l_\theta$ とする。点 $(x,y)$ を $l_\theta$ に関して対称移動した点を $(x',y')$ とするとき、2点の関係を $\begin{bmatrix}x'\\ y'\end{bmatrix}=R_\theta\begin{bmatrix}x\\ y\end{bmatrix}$ の形に書き表せ。",-3,1,4
c8db2275-2586-45fc-b365-c8c3e68e932b,41e00e5a-dca8-44a0-835d-2bf183713f85,4-1-(1),6,2,5,2,final_check,行列演算と逆行列,次の行列に行基本変形を行い、簡約行列に変形せよ。,$\begin{bmatrix}0&-1&2\\ 1&0&-1\\ 0&0&0\end{bmatrix}$,4,3,1
ba4d2e4b-20be-4983-a77a-80c9643aabfd,41e00e5a-dca8-44a0-835d-2bf183713f85,4-1-(2),6,1,6,1,final_check,行列演算と逆行列,次の行列に行基本変形を行い、簡約行列に変形せよ。,$\begin{bmatrix}0&0\\ -2&3\end{bmatrix}$,5,5,0
12e2bbf6-5baf-4167-b350-ff9fb320e673,41e00e5a-dca8-44a0-835d-2bf183713f85,8-1-(2),6,1,4,3,final_check,行列演算と逆行列,"$A=\begin{bmatrix}a&b\\ c&d\end{bmatrix}, \tilde{A}=\begin{bmatrix}d&-b\\ -c&a\end{bmatrix}, B=\begin{bmatrix}e&f\\ g&h\end{bmatrix}$ とする。",$A\tilde{A}$ を計算せよ。,5,1,4
cd2d9f67-9d28-42f8-a9fd-29e2034a2bf0,41e00e5a-dca8-44a0-835d-2bf183713f85,8-1-(5),1,4,2,5,final_check,行列演算と逆行列,"$A=\begin{bmatrix}a&b\\ c&d\end{bmatrix}, \tilde{A}=\begin{bmatrix}d&-b\\ -c&a\end{bmatrix}, B=\begin{bmatrix}e&f\\ g&h\end{bmatrix}$ とする。",$|A|\neq 0$ と $A$ が正則であることは同値であることを示せ。,-3,-3,0
204bf32c-2d7c-4432-9777-183ba99c08b1,41e00e5a-dca8-44a0-835d-2bf183713f85,2-4-(1),6,1,6,1,final_check,行列演算と逆行列,"$A=\begin{bmatrix}2&-1&1\\ 1&0&-1\end{bmatrix}, B=\begin{bmatrix}-2&1&2\\ 2&3&1\end{bmatrix}, C=\begin{bmatrix}2&-1&0\\ -3&0&2\\ 0&1&4\end{bmatrix}$ のとき、次の行列を求めよ。",$2A-3B$,5,5,0
913a5c07-39bf-407d-bce0-35936c4f93c0,41e00e5a-dca8-44a0-835d-2bf183713f85,2-4-(2),5,2,6,2,final_check,行列演算と逆行列,"$A=\begin{bmatrix}2&-1&1\\ 1&0&-1\end{bmatrix}, B=\begin{bmatrix}-2&1&2\\ 2&3&1\end{bmatrix}, C=\begin{bmatrix}2&-1&0\\ -3&0&2\\ 0&1&4\end{bmatrix}$ のとき、次の行列を求めよ。",$2X+3A=B$ を満たす行列 $X$,3,4,1
a4ec339a-e155-4b16-99bb-6d48c072496b,41e00e5a-dca8-44a0-835d-2bf183713f85,2-4-(3),6,1,6,2,final_check,行列演算と逆行列,"$A=\begin{bmatrix}2&-1&1\\ 1&0&-1\end{bmatrix}, B=\begin{bmatrix}-2&1&2\\ 2&3&1\end{bmatrix}, C=\begin{bmatrix}2&-1&0\\ -3&0&2\\ 0&1&4\end{bmatrix}$ のとき、次の行列を求めよ。",$BC$,5,4,1
c5df0eac-f718-4474-9375-e3f932264c7d,41e00e5a-dca8-44a0-835d-2bf183713f85,2-4-(4),5,2,5,3,final_check,行列演算と逆行列,"$A=\begin{bmatrix}2&-1&1\\ 1&0&-1\end{bmatrix}, B=\begin{bmatrix}-2&1&2\\ 2&3&1\end{bmatrix}, C=\begin{bmatrix}2&-1&0\\ -3&0&2\\ 0&1&4\end{bmatrix}$ のとき、次の行列を求めよ。",$A C^t B^t$,3,2,1
a0c3d0a7-606f-4b09-a79b-813c78871b93,41e00e5a-dca8-44a0-835d-2bf183713f85,2-6-(1),6,1,5,2,final_check,行列演算と逆行列,2次正則行列の逆行列の公式を用いて、次の問いに答えよ。,次の行列の逆行列を求めよ。\n$\begin{bmatrix}\cos\theta&\sin\theta\\ \sin\theta&-\cos\theta\end{bmatrix}$,5,3,2
8badc743-fa44-4c40-a503-06caef694f64,41e00e5a-dca8-44a0-835d-2bf183713f85,2-7-(1),1,3,6,1,final_check,行列演算と逆行列,"次を満たす2次正方行列 $P, Q_\theta, R_\theta$ を定めよ。","点 $(x,y)$ を $x$ 軸に関して対称移動した点を $(x',y')$ とするとき、2点の関係を $\begin{bmatrix}x'\\ y'\end{bmatrix}=P\begin{bmatrix}x\\ y\end{bmatrix}$ の形に書き表せ。",-2,5,7
66fa09c7-239b-485a-86d5-11acef1bfed6,41e00e5a-dca8-44a0-835d-2bf183713f85,8-2-(3),1,2,5,3,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}2&1&3\\ 3&2&5\\ 1&2&3\end{bmatrix}$,-1,2,3
fc32924c-2216-4de3-9dcd-efc761d88bf9,41e00e5a-dca8-44a0-835d-2bf183713f85,8-2-(5),1,1,3,5,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}0&0&1&0\\ 0&-1&0&0\\ -1&0&2&0\\ 0&1&-1&1\end{bmatrix}$,0,-2,2
c6b44baf-012d-47cb-a0d8-f20eaff4817f,41e00e5a-dca8-44a0-835d-2bf183713f85,8-4-(2),6,2,4,4,final_check,行列演算と逆行列,"$A=\begin{bmatrix}1&1&0\\ 2&3&-2\\ 3&4&-3\end{bmatrix}, B=\begin{bmatrix}0&-1&2\\ 1&0&-3\\ -2&3&0\end{bmatrix}$ に対して以下の問いに答えよ。",$YA=B$ を満たす3次正方行列 $Y$ を求めよ。,4,0,4
ac69556b-e5db-452c-8ead-b0994d4afac4,41e00e5a-dca8-44a0-835d-2bf183713f85,8-6-(1),4,4,4,3,final_check,行列演算と逆行列,正方行列 $A$ が $^tAA=E$ を満たすとき $A$ を直交行列という。以下の行列について答えよ。,$P=\begin{bmatrix}\cos\theta&-\sin\theta\\ \sin\theta&\cos\theta\end{bmatrix}$ は直交行列であることを示せ。さらに、$P$ の逆行列を求めよ。,0,1,1
150dbd05-1d62-470a-84e6-b1ae41568110,41e00e5a-dca8-44a0-835d-2bf183713f85,8-6-(2),2,5,3,5,final_check,行列演算と逆行列,正方行列 $A$ が $^tAA=E$ を満たすとき $A$ を直交行列という。以下の行列について答えよ。,$Q=\begin{bmatrix}\sin\theta\cos\varphi&\cos\theta\cos\varphi&-\sin\varphi\\ \sin\theta\sin\varphi&\cos\theta\sin\varphi&\cos\varphi\\ \cos\theta&-\sin\theta&0\end{bmatrix}$ は直交行列であることを示せ。さらに、$Q$ の逆行列を求めよ。,-3,-2,1
d99d5885-904b-48ed-9259-e9f7561f4923,41e00e5a-dca8-44a0-835d-2bf183713f85,8-6-(3),3,3,2,4,final_check,行列演算と逆行列,正方行列 $A$ が $^tAA=E$ を満たすとき $A$ を直交行列という。以下の行列について答えよ。,問5(3)の行列を $R$ とする。$r\sin\theta \neq 0$ のとき、$R$ の逆行列を求めよ。,0,-2,2
cebc8d41-93be-45ae-8e16-0cfb9a61df19,41e00e5a-dca8-44a0-835d-2bf183713f85,8-Rep-1-(ii),6,1,5,3,final_check,行列演算と逆行列,$A=\begin{bmatrix}2&k&4\\ 1&1&-1\\ 4&2&1\end{bmatrix}$ とする。,$k=-1$ のとき、$A$ の逆行列 $A^{-1}$ を求めよ。,5,2,3
3482d1de-ce05-43e3-b7f0-0651e429de46,41e00e5a-dca8-44a0-835d-2bf183713f85,10-2-(2),1,4,2,5,final_check,行列演算と逆行列,$n$ 次正方行列 $A$ の余因子行列を $\tilde{A}$、$n$ 次単位行列を $E$ とする。,$|\tilde{A}|$ を $|A|$ を用いて表せ。,-3,-3,0
e3d2cb3c-5abc-455f-9725-beb976b832e8,41e00e5a-dca8-44a0-835d-2bf183713f85,10-Rep-1-(ii),1,5,3,4,final_check,行列演算と逆行列,"次の2つの行列 $A, B$ を考える。\n$A=\begin{bmatrix}1&0&-1&1\\ 2&1&0&1\\ 1&1&-1&0\\ 0&3&2&1\end{bmatrix}, B=\begin{bmatrix}4&-4&-3&9\\ 3&-1&-4&5\\ 8&5&-8&-9\\ 3&0&4&8\end{bmatrix}$","$A$ の余因子行列の $(4,1)$ 成分を求めよ。さらにそれを用いて、$A^{-1}$ の $(4,1)$ 成分を求めよ。",-4,-1,3
7343cc4b-00ad-4ff2-9ba0-75324924696f,41e00e5a-dca8-44a0-835d-2bf183713f85,7-(15),6,2,3,4,final_check,行列演算と逆行列,"$a_1=\begin{bmatrix}1\\ 0\\ 2\\ 3\end{bmatrix}, a_2=\begin{bmatrix}1\\ 1\\ -2\\ 2\end{bmatrix}, a_3=\begin{bmatrix}3\\ 2\\ 1\\ 0\end{bmatrix}, b=\begin{bmatrix}1\\ 1\\ 4\\ k\end{bmatrix}$ について、次の問いに答えよ。","$b=c_1a_1+c_2a_2+c_3a_3$ を満たす実数 $c_1,c_2,c_3$ が存在するための $k$ の条件を求めよ。",4,-1,5
d133b95f-925b-45e8-a909-ef357c1f59a4,41e00e5a-dca8-44a0-835d-2bf183713f85,6-(12),6,2,4,3,final_check,行列演算と逆行列,行列 $\begin{bmatrix}2&1&1\\ 1&-2&0\\ 1&2&1\end{bmatrix}$ について、次の問いに答えよ。,逆行列の第3列ベクトルを求めよ。,4,1,3
8a7abc85-25e9-400e-b6b3-fe945c2e12d5,41e00e5a-dca8-44a0-835d-2bf183713f85,8-(18),1,2,4,3,final_check,行列演算と逆行列,行列 $A=\begin{bmatrix}1&3&1\\ 2&5&2\\ 3&4&0\end{bmatrix}$ について、$\tilde{A}$ をその余因子行列とする。,$\tilde{A}$ の第3列ベクトルを求めよ。,-1,1,2
eb84752f-dc45-4bf9-a557-23c6496f3ab4,41e00e5a-dca8-44a0-835d-2bf183713f85,8-(19),1,2,3,3,final_check,行列演算と逆行列,行列 $A=\begin{bmatrix}1&3&1\\ 2&5&2\\ 3&4&0\end{bmatrix}$ について、$\tilde{A}$ をその余因子行列とする。,$A\tilde{A}$ を求めよ。,-1,0,1
ccdb6dfc-3407-4e69-8e7b-daf930ce8409,41e00e5a-dca8-44a0-835d-2bf183713f85,4-3-(2),6,2,3,3,final_check,行列演算と逆行列,次の行列を何回かの行基本変形で簡約行列に変形し、階数（rank）を求めよ。,$\begin{bmatrix}0&-1&3&6\\ 2&5&3&4\\ 3&7&6&9\end{bmatrix}$,4,0,4
dfa54d2f-5592-4507-864c-0e293fa7a699,41e00e5a-dca8-44a0-835d-2bf183713f85,8-2-(1),1,5,3,3,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}e^x&-1\\ 0&e^y\end{bmatrix}$,-4,0,4
154b3654-cc2a-48df-820e-7f22c3f68312,d10fe433-ad4b-4d36-9527-e798fca46088,8-6-(3),3,3,4,2,final_check,行列演算と逆行列,正方行列 $A$ が $^tAA=E$ を満たすとき $A$ を直交行列という。以下の行列について答えよ。,問5(3)の行列を $R$ とする。$r\sin\theta \neq 0$ のとき、$R$ の逆行列を求めよ。,0,2,2
6164524b-8099-44b1-a9d6-b3d1ec046b62,41e00e5a-dca8-44a0-835d-2bf183713f85,10-6-(1),1,5,2,4,final_check,行列演算と逆行列,次の行列 $A$ の余因子行列 $\tilde{A}$ を求め、さらに $A$ が正則である場合には $A^{-1}$ を求めよ。\n$A=\begin{bmatrix}0&1&1\\ 1&0&1\\ 1&1&0\end{bmatrix}$,$\tilde{A}$ を求めよ。また $A^{-1}$ を求めよ。,-4,-2,2
2c368f67-8758-4fc6-97ee-c62562a5c4a9,41e00e5a-dca8-44a0-835d-2bf183713f85,2-7-(2),1,3,2,4,final_check,行列演算と逆行列,"次を満たす2次正方行列 $P, Q_\theta, R_\theta$ を定めよ。","点 $(x,y)$ を原点の周りに角 $\theta$ だけ回転移動した点を $(x',y')$ とするとき、2点の関係を $\begin{bmatrix}x'\\ y'\end{bmatrix}=Q_\theta\begin{bmatrix}x\\ y\end{bmatrix}$ の形に書き表せ。",-2,-2,0
9ec8b508-6657-46e7-88c9-4d039d5989f5,41e00e5a-dca8-44a0-835d-2bf183713f85,8-2-(4),1,2,2,3,final_check,行列演算と逆行列,以下の行列が正則かどうか調べよ。さらに、正則であれば逆行列を求めよ。,$\begin{bmatrix}1&1&-2\\ 3&2&-4\\ -2&0&2\end{bmatrix}$,-1,-1,0
41470241-8e62-473a-8285-d3aaf565ac56,41e00e5a-dca8-44a0-835d-2bf183713f85,8-4-(1),6,2,4,4,final_check,行列演算と逆行列,"$A=\begin{bmatrix}1&1&0\\ 2&3&-2\\ 3&4&-3\end{bmatrix}, B=\begin{bmatrix}0&-1&2\\ 1&0&-3\\ -2&3&0\end{bmatrix}$ に対して以下の問いに答えよ。",$AX=B$ を満たす3次正方行列 $X$ を求めよ。,4,0,4
48db107c-c492-4b6f-99f3-2f2d7a49dabb,37b95611-9620-40f1-ac65-d6285650f8db,2-7-(3),1,5,2,4,final_check,行列演算と逆行列,"次を満たす2次正方行列 $P, Q_\theta, R_\theta$ を定めよ。","原点の周りに角 $\theta$ だけ回転移動した直線を $l_\theta$ とする。点 $(x,y)$ を $l_\theta$ に関して対称移動した点を $(x',y')$ とするとき、2点の関係を $\begin{bmatrix}x'\\ y'\end{bmatrix}=R_\theta\begin{bmatrix}x\\ y\end{bmatrix}$ の形に書き表せ。",-4,-2,2
d7be0637-e36e-4a5a-9caa-931f88841d87,39d420e8-a543-441b-b5c0-ad75fe6c34e5,2-6-(1),2,5,3,4,final_check,行列演算と逆行列,2次正則行列の逆行列の公式を用いて、次の問いに答えよ。,次の行列の逆行列を求めよ。\n$\begin{bmatrix}\cos\theta&\sin\theta\\ \sin\theta&-\cos\theta\end{bmatrix}$,-3,-1,2
